class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,1710,48,20,0,0,0,0,0,0,130,46728,63098,1906,0,0,51966,0,0,0,0,0,109156,101960,13242,4380,0,0,0,0,32,20,0,0,0,0,0,8546,84050,3342,15924,0,2410,64,392,546,2448,106002,0,0,0,0,59358,38964,9316,3082,656,298,184,4,0,0,122422,0,6,58,0,51966,1070,6042,7172,,,,12940,1709.99,122422,122422,126702,345,164,12074,122140,111862,1209600,2086,0,2,0,94816.32,0.0,15346.56,10,52,0,0,0,26454,75726,8626,882,156,18,0,14,50,122422,1774,40,122,13998,3434,21314,69160,1960,60,0,46,104,94322,18448,0,122,0,0,95530,150,42,0,0,0,0,0,0,0,0,512,392,174,0,0,2850,592,4140,416,0,0,0,0,710000,694.2,94,18304,16058,7306,3106,12312,49722,4976,78,0,0,0,0
neg,40624,2130706436,4974,0,0,0,0,0,0,159236,1640668,2203820,820886,214566,78608,2311908,119334,40,0,0,0,3117972,1266220,2174378,1759544,0,0,251252,0,7392,3870,0,0,0,0,714,1804848,3312222,0,0,0,2538,964,1130,1708,71320,5038032,2092,0,0,0,2703062,733980,256386,190250,211594,249140,283210,485330,4832,0,5292942,80,252,262,20,2311908,127478,626000,1541858,479480,540880,490340,148460,40624.29,5292942,5292942,5271058,29435,1072,36734,445720,5117784,1209600,215876,4,104,0,4041079.68,33553.92,1039328.64,2,204,0,0,3312,482608,1698264,2281006,615540,31088,5528,438,458,464,5292942,5750,884,769692,305416,600144,2772596,636262,27030,10,0,6498,9448,3085142,41306,0,346278,0,18,4065692,5032,430,0,0,1020,34222,0,0,0,0,101536,39108,13996,0,0,125120,23566,25942320,2606620,0,0,0,0,915280,1353.34,1626,1117362,2462458,715474,207452,497180,117820,38,0,0,0,0,0
neg,41686,2130706434,1868,0,0,0,0,0,332,348968,1593872,669422,234148,92862,2728,1436360,0,0,0,5484,7510,2807118,2586554,467918,199208,0,0,0,0,1518,5700,0,0,0,0,0,6596,127650,2610800,197286,0,1884,594,854,1226,2740,2434344,500690,0,0,0,1296706,525232,245406,142448,117124,91702,80934,95222,92032,255526,3280878,42,26,134,0,1436360,32798,328712,138578,154660,180400,,128600,41685.68,3280878,3280878,3231480,16962,38,84194,857200,2949848,1209600,126022,2,62,0,2387891.52,342930.24,227600.64,394,584,0,0,11238,237904,803916,1011438,624044,213840,38816,1136,0,372,3280878,3866,688,166422,76614,155202,2240310,286488,12724,18,0,948,10244,2369802,22450,0,292,0,0,2395940,1748,492,0,0,10,343136,0,0,0,0,15356,26280,7576,10077906,1350052,145496,18472,8757240,927534,946,82942,0,0,1685720,13.2,1384,578964,422644,503858,187138,299924,236522,664676,37636,10970,0,0,0
neg,22486,2130706432,34,0,0,0,0,0,0,28636,641984,580482,50648,808,0,578914,0,0,0,132,226,1223414,1098736,204292,96494,0,0,0,0,0,6,0,0,0,0,0,0,20456,963164,318938,0,836,354,984,1272,1010,383070,915032,0,0,0,583952,183290,102344,83294,71396,58768,50184,48910,54482,65938,1428160,512,616,188,0,578914,11474,121574,81560,171560,,,29180,22485.57,1428160,1428160,1412862,7901,20,19794,214780,1312438,1209600,29742,4,34,0,1199739.84,0.0,110632.32,4,178,0,0,2640,42396,189988,454140,372558,150144,83530,7162,94,98,1428160,2934,326,59452,46884,73404,981838,131712,5952,56,0,20,4,1207886,136610,0,224,0,0,1209004,1860,410,0,0,0,0,0,0,0,0,7360,19038,4998,4090994,429708,31700,3782,3209580,321254,1308432,29680,0,0,0,7.06,652,117120,180318,156102,98280,172130,141146,151666,284326,1470,0,0,0
neg,30828,0,,0,0,0,0,0,0,400,257844,1546936,367420,62,0,1067494,0,286,0,0,0,1975106,1759598,450710,163558,0,0,0,0,0,0,0,0,0,0,0,87700,1194790,513332,376840,0,23134,19450,21896,29228,334018,1743628,1308,0,0,0,985474,315504,230440,207488,193250,155202,79790,5514,0,0,2426302,210,764,306,148,1067494,28576,265760,181176,219840,225740,,160,30828.13,2426302,2426302,2395704,11909,233788,118230,1900,2172662,1209600,0,,,,1912737.6,0.0,256764.48,,,0,0,0,14952,1111204,961928,67734,13578,3128,138,,0,2426302,3082,384,63408,111262,179958,1697592,115892,1082,2,0,,,,,,,,,,1292,110,0,0,0,0,0,0,0,0,15206,30278,6328,0,0,97346,13092,7605860,900896,0,0,0,0,1138370,,,270360,420728,323710,200602,610712,342062,4444,44,0,0,0,0
neg,30940,590,578,0,0,0,0,0,0,578,179064,1716666,154358,6778,44,893788,0,0,0,0,0,1779790,1492148,348232,254258,0,0,0,0,410,180,0,0,0,0,0,1506,89968,423028,1542986,0,1260,618,742,24656,1109302,914548,6362,0,0,0,611944,581364,189236,127400,94144,79674,117480,233810,22436,0,2128350,34,164,170,16,893788,29220,195858,149746,169860,,,174440,30940.74,2128350,2128350,2125276,14529,246,89258,914620,2057488,1209600,74902,0,66,0,1804199.04,0.0,251936.64,0,0,0,0,0,47570,896960,994352,108546,8096,1800,164,10,16,2128350,2658,380,15612,102208,71474,1214226,630750,19798,382,0,758,440,1793824,34676,0,506,0,16,1817784,1438,248,0,0,0,0,0,0,0,0,16244,36190,7296,0,0,76214,12826,69080,10470,727540,3912,0,0,940780,789.92,812,261804,384760,270368,157954,358748,331720,161696,72900,57312,226,0,0
pos,733868,0,0,0,0,0,0,45630,1400206,7877016,9038940,3360968,391692,26780,536,21973330,0,178,,1941516,2872770,37327802,33949320,10196338,3422490,0,0,0,0,0,0,0,0,0,0,0,0,0,978076,21163692,0,98346,52846,87954,160020,456406,19614312,1014222,657662,0,0,5528020,8654494,4218382,1088244,688666,673696,635746,471068,166108,17344,49482300,0,0,0,0,21973330,662904,4126446,6044796,270840,219680,316280,225760,733868.54,49482300,49482300,48225360,110893,0,,954820,45254378,1209600,0,0,0,0,39487005.12,0.0,5710580.16,1124,9794,8930,131346,1062486,2657516,6654376,5460096,3843754,2058664,240936,23664,0,0,49482300,53294,9514,1096640,1698378,623604,15558534,2976136,125404,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401266,0,0,0,0,0,0,0,0,0,0,0,0,0,16839.34,16064,2855222,3770490,1509130,488168,923370,5018730,7307740,262902,6016,0,0,0
neg,364,2130706452,8,0,0,0,0,0,0,62,0,27776,5510,0,0,12766,0,0,0,0,0,39032,33322,7422,2852,0,0,0,0,72,20,0,0,0,0,0,0,32272,26,1050,0,1118,12,44,50,7272,24816,36,0,0,0,20368,8934,2894,488,122,306,224,12,0,0,46474,52,112,74,0,12766,436,1936,5450,,,,7140,363.08,46474,46474,48560,103,0,4468,46160,33348,1209600,1000,0,6,0,21246.72,0,10976.64,0,0,0,0,0,282,7792,24166,980,128,0,0,0,6,46474,1218,22,138,2038,1940,7274,19928,778,12,0,12,0,19838,0,0,0,0,0,20048,82,28,0,0,0,0,0,0,0,0,310,0,0,0,0,536,100,83420,8298,40260,30,0,0,0,62.9,60,12694,5402,1110,186,484,13002,470,0,0,0,0,0
neg,790,68,62,0,0,0,0,0,0,66,19602,32978,0,0,0,23370,0,0,0,0,0,48962,43558,24774,3128,0,0,0,0,164,44,0,0,0,0,0,0,40802,10706,1138,0,1208,20,20,64,7744,43582,8,0,0,0,27368,17972,5018,1548,194,414,124,8,0,0,73766,0,6,0,0,23370,586,19668,5076,,,,24540,789.75,73766,73766,81074,171,0,7226,73580,52646,1209600,1338,0,8,0,44204.16,0.0,7233.6,0,0,0,0,0,4862,45130,2080,438,122,14,0,0,6,73766,1282,10,266,2920,1750,7830,35534,2998,56,0,120,224,45412,210,0,2,0,18,45450,72,56,0,0,0,0,0,0,0,0,310,202,76,0,0,1740,346,280,28,0,0,0,0,0,72.14,54,9284,8022,2106,1050,9140,21020,1990,34,0,0,0,0
neg,2200,130,118,0,0,0,0,0,0,202,980,70794,44984,0,0,48094,0,0,0,0,0,114336,105404,10758,5916,0,0,0,0,82,38,0,0,0,0,0,0,68224,48736,0,0,162,74,94,122,75318,41190,0,0,0,0,42558,52806,15552,4622,1028,224,118,52,0,0,125146,4,284,324,0,48094,986,3880,6844,,,,10420,2200.73,125146,125146,127794,467,0,12286,124680,116960,1209600,1934,2,6,0,103840.32,0.0,12974.4,0,0,0,0,0,208,26608,77866,11878,344,56,0,0,6,125146,264,44,1908,3440,4248,52032,53512,1456,56,0,208,88,104532,87734,0,2,0,10,104614,156,78,0,0,0,0,0,0,0,0,552,0,4,0,0,948,224,477320,47760,0,0,0,0,1200740,103.74,96,14022,7352,3028,1208,2682,40088,44490,3094,996,0,0,0
neg,14988,604,500,0,0,0,0,0,0,264,178164,601222,201446,20832,734,478778,0,114,0,0,0,891538,768644,244054,88470,0,0,0,0,320,654,0,0,0,0,0,224,691900,174368,136166,0,3110,926,932,3000,79568,915066,56,0,0,0,431854,237344,108884,79938,52468,38758,46930,6480,0,0,1135912,34,48,36,6,478778,17088,145734,96430,,,,240800,14988.96,1135912,1135912,1126058,4984,2586,111230,1132420,1002676,1209600,24754,0,44,0,860308.8,0,140104.32,8,374,0,0,0,8636,334270,494078,152922,10852,1796,104,78,110,1135912,3132,256,9582,95084,35898,580918,271906,5738,142,0,676,952,827256,6128,0,82,0,0,882534,678,158,0,0,0,0,0,0,0,0,9268,8804,2414,0,0,31274,10022,151680,17670,0,0,0,0,0,784.42,660,155354,193252,79094,43640,123140,138480,139854,124926,4896,22,0,0
neg,32872,0,,0,0,0,0,0,0,1234,470284,1546676,155516,2016,0,1125204,0,0,,0,0,2026582,1784394,782364,203744,0,0,0,0,0,0,0,0,0,0,0,92624,1700600,162688,219814,0,5842,3680,6942,11862,1035596,1111600,204,0,0,0,953330,324416,173076,119636,124200,294872,181052,5144,0,0,2809082,0,160,114,326,1125204,34108,619604,161082,348460,365100,0,65180,32871.1,2809082,2809082,,13418,370548,,386040,,1209600,0,,,,1880642.88,0.0,290977.92,,,0,0,0,55432,1013798,1006722,90148,7018,2482,126,,0,2809082,3764,412,112052,121906,155676,1520130,253416,8322,48,0,,,,,,,,,,1784,136,,,,,,,,,19792,45536,9600,0,0,93582,15750,2062500,583016,0,0,0,0,,,,307546,352588,319782,163096,331832,281932,203462,132012,82822,654,0,0
neg,8,0,0,0,0,0,0,0,0,2024,1796,872,0,0,0,1476,0,32,0,490,1184,3584,2110,2340,268,0,0,0,0,6,8,0,0,0,0,0,0,0,1964,2728,0,76,14,20,26,1246,3310,0,0,0,0,3340,602,110,200,22,24,332,62,0,0,6442,0,2,0,0,1476,124,608,1718,,,,2220,8.49,6442,6442,9592,20,0,518,6200,4692,1209600,286,2,4,0,1884.48,0,1892.16,0,8,0,0,1286,2182,468,396,360,0,0,0,0,8,6442,952,8,18,8,10,34,3002,616,44,0,0,14,1716,64,0,0,0,0,2222,38,46,0,0,0,0,0,0,0,0,168,0,0,0,0,36,6,9060,936,1776,8,0,0,0,50.3,48,2990,1534,58,14,42,54,0,0,0,0,0,0
pos,175462,0,,0,0,0,0,1320,850394,11353196,20122270,9920458,965528,1708,0,18465130,5412,126,0,292664,525168,34086784,25926660,13306156,7515344,0,0,0,0,0,0,23547578,6209874,228106,1737098,7656628,3068338,214660,250756,305318,0,33716,25240,32146,66586,5763966,36824142,472560,0,0,0,32498942,4418180,2204128,1652336,1096992,643854,508692,195056,176,0,47693164,0,3608,1202,210,18465130,835274,5065336,8227976,397660,415680,424600,133740,175462.91,47693164,47693164,47126436,124581,401656,112418,433120,43218356,1209600,0,,,,27952000.32,1137364.8,14080648.32,0,0,0,68206,977322,10480734,18779918,11478290,1245992,145346,41222,1326,,5908,47693164,44634,13504,11803334,3099130,7475854,19353124,1420112,8662,2,0,,,,,,,,,,50568,256,0,0,87820,509804,0,0,0,0,503408,2634,534,0,0,979220,151702,47197300,5703592,0,0,0,0,55528190,15646.34,19092,15742890,24985512,2059468,348208,61040,8862,4230,2860,5022,264,0,0
neg,32530,0,,0,0,0,0,0,0,15788,852908,932634,170872,906,0,1036126,0,0,0,0,0,1763664,1582078,280872,148252,0,0,0,0,0,0,0,0,0,0,0,38006,1052916,259978,622204,0,2474,774,2758,5116,492128,1469684,164,6,0,0,789808,370436,183820,130994,101522,91362,109748,156274,39024,114,2044922,168,428,278,50,1036126,26216,125190,154638,175720,1310700,1310700,101660,32530.58,2044922,2044922,2027692,12455,122634,80954,831040,1973098,1209600,0,,,,1759427.52,0.0,209056.32,,,0,0,602,282138,1059514,481578,129472,14438,4286,1074,,0,2044922,2736,250,114420,111204,140028,1417800,182304,4360,0,0,,,,,,,,,,1094,52,0,0,0,0,0,0,0,0,13448,37968,6716,0,0,79132,14756,2552020,464720,0,0,0,0,2899740,,,223748,308066,240970,128144,263114,260858,200506,144660,197172,5866,0,0
neg,120,0,,0,0,0,0,0,0,0,0,0,0,0,0,9106,0,0,0,2542,4020,29216,25116,19628,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51458,0,0,0,0,9106,436,13826,5722,,,,19080,119.61,51458,51458,966,0,0,4648,50780,0,1209600,0,,,,11092.8,1699.2,13422.72,0,0,0,0,0,0,0,0,0,0,0,0,,0,51458,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,60712,556,470,0,0,0,0,0,0,1672,292120,2807982,605100,31188,1062,1845176,0,346,0,0,0,3284190,2851886,715504,354708,0,0,0,0,1590,384,0,0,0,0,0,451534,2552896,236338,498356,0,4082,2046,2252,310298,2746376,674052,18,0,0,0,1428148,668058,273908,208866,162724,138970,177876,680522,52,0,4000322,10586,5690,26202,8,1845176,56002,397460,315152,232800,210260,195520,69500,60711.26,4000322,4000322,3986118,28254,2556,30288,363400,3739124,1209600,87964,0,152,0,3213014.4,0.0,523260.48,0,0,0,0,0,14174,822468,2356424,516146,23792,5654,466,384,406,4000322,5564,656,29248,347866,132916,1865084,1337686,19894,210,0,796,1104,3131998,801908,46,5946,0,0,3250842,3364,166,0,0,0,0,0,0,0,0,31000,36488,8884,0,0,139542,20524,72060,36186,0,0,0,0,30407520,1584.44,1714,559824,478390,337736,180468,401840,483880,822418,465070,9498,0,0,0
pos,1545282,,,,,96954,1593830,5389824,16067740,30377592,32265010,6750054,323594,4750,0,27536442,209844,7462,,11433954,17681784,62500342,65949748,23923982,6653942,,0,0,0,,,0,0,0,0,0,0,1206,23550834,69254478,62830,186896,170058,224900,418000,79584472,12284506,260,134,102,20,11730526,18780668,14981190,8956562,8037928,6489468,4809794,4727512,3549702,10805998,97862470,,,,,27536442,711482,9176126,14726244,269900,321940,386820,403620,1545282.77,,,97915370,687090,,,1005980,92869348,1209600,,,,,76671147.84,0.0,16169106.24,8810,19462,923564,6465900,17010746,25304478,28818686,12848566,1332042,144900,20178,288,,,,58186,12144,9189250,5443178,12108832,64289098,1739994,28666,0,0,852,1858,9906548,5965494,198,68758,0,0,10806396,,,,,,,,,,,,,,,,,,,,,,,,,28655.52,21982,16521984,7301892,5167630,2960514,7889400,31650522,18553324,2000096,821486,2500,,
neg,33580,0,,0,0,0,0,0,0,428,309290,1378418,386658,24334,0,944340,0,0,0,0,0,1898974,1648766,436732,207042,0,0,0,0,0,0,0,0,0,0,0,113334,834734,635580,515480,0,1434,698,976,23506,1489658,582716,140,0,0,0,741574,490682,206542,145546,106666,101612,224310,82196,0,0,2336194,280,1094,1178,0,944340,30418,282686,153460,245180,,,187500,33580.97,2336194,2336194,2339496,13536,40700,109882,1121640,2099128,1209600,0,,,,1850571.84,0.0,246712.32,0,0,0,0,0,11936,661674,1103144,302366,16974,2942,92,,0,2336194,3282,388,17824,163650,101728,1000676,795186,15864,530,0,,,,,,,,,,1392,106,0,0,0,0,0,0,0,0,14932,33338,6222,0,0,64046,12154,3449340,488206,0,0,0,0,719890,906.56,962,259736,393504,246174,110600,200992,237960,212394,200082,227366,10320,0,0
neg,50050,530,442,0,0,0,0,0,0,380,320072,2228364,727052,39340,522,1503786,2246,0,0,0,0,2876496,2461402,641364,368622,0,0,0,0,398,772,0,0,0,0,0,12234,1197116,1765218,341162,0,2628,1348,1588,90234,2558394,661536,2,0,0,0,1316454,853416,302746,207200,146770,109080,104418,273610,2036,0,3518178,134,1598,622,0,1503786,52044,345238,292744,176120,271680,,188740,50049.71,3518178,3518178,3515340,18913,1768,106560,1093820,3315730,1209600,92578,0,144,0,2684831.04,0.0,628978.56,0,0,0,0,0,64126,1200548,1681208,352286,14378,3048,136,36,54,3518178,3762,422,76974,432664,184360,2110236,492764,14330,218,0,436,1026,2661494,390550,126,186,0,0,2713514,1884,178,0,0,0,0,0,0,0,0,25200,40328,9184,0,0,130034,23524,51480,9390,0,0,0,0,10049710,1203.5,1116,652256,483808,326790,162492,330286,282098,544006,260854,262666,10474,0,0
neg,12,38,26,0,0,0,0,0,0,2946,2298,976,0,0,0,2854,0,0,0,146,444,7876,5772,10266,502,0,0,0,0,22,6,0,0,0,0,0,0,0,4182,2038,0,78,12,12,720,220,3664,1514,0,0,0,4878,344,106,70,60,48,48,382,114,170,18306,0,0,0,0,2854,138,8074,2144,,,,10120,11.31,18306,18306,19088,24,0,1686,18160,6272,1209600,292,2,2,0,1719.36,0,3339.84,2,18,0,0,2248,1418,1752,124,678,0,0,0,0,10,18306,988,16,18,12,430,42,4112,588,14,0,60,12,2326,0,0,0,0,0,2326,50,36,0,0,0,0,0,0,0,0,132,0,0,1328,456,128,24,4420,466,10216,10,0,0,0,93.18,56,4504,1370,178,62,80,16,10,0,0,0,0,0
neg,38834,2130706432,380,0,0,0,0,0,0,5444,824090,1053414,141890,6556,0,890698,0,0,0,0,0,1922994,1732996,244198,144490,0,0,0,0,818,316,0,0,0,0,0,97134,1063264,257236,613760,0,2274,404,640,868,80348,1946710,150,0,0,0,501930,442406,210444,178886,169388,159396,285108,83836,0,0,2167648,0,14,74,8,890698,21476,141762,101872,145360,,,94040,38834.46,2167648,2167648,2172232,11905,174318,92648,952620,2031394,1209600,56442,2,48,0,1836274.56,0,191914.56,0,316,0,0,0,150218,1072190,636350,144324,22860,5092,360,74,90,2167648,4218,490,2666,164612,72210,1073702,707908,5588,0,0,594,854,1643286,28808,0,810,0,16,1858136,2442,104,0,0,0,0,0,0,0,0,11838,20494,9530,0,0,45638,12562,4170240,731000,0,0,0,0,0,933.48,1112,216350,236438,188694,95318,196562,173654,142012,116726,557644,107996,0,0
neg,29742,0,,0,0,0,0,0,0,48986,655076,892468,217684,0,0,913236,0,58,,0,0,1697182,1563456,206400,99544,0,0,0,0,0,0,0,0,0,0,0,0,220140,1569546,24528,0,2928,940,1178,2284,337012,1469864,8,0,0,0,657986,399978,196508,136374,98728,80006,103650,112388,25322,3274,1903848,74,196,864,120,913236,15582,92040,113314,134520,0,0,67840,29742.41,1903848,1903848,,10715,83940,,689640,,1209600,0,,,,1700212.8,0.0,111174.72,,,0,0,5398,343224,854508,550056,52786,6636,1580,26,,0,1903848,2734,326,67080,47496,114418,1462354,115832,3974,0,0,,,,,,,,,,1182,104,0,0,0,0,0,0,0,0,8852,15742,3636,0,0,44972,6896,5974700,703652,0,0,0,0,0,,,118226,269524,241694,207960,589672,222750,72536,32024,54470,5358,0,0
pos,951546,,10312,,,0,0,0,0,0,0,0,0,0,0,20888512,277346,390,,10206084,17449376,37614618,39622780,22852258,6892686,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70682586,,,,,20888512,735188,4648464,18185628,303700,608220,470180,130360,951546.81,70682586,70682586,284,0,,,450260,0,1209600,,602,18,0,49358012.16,82172.16,19690030.08,0,0,0,0,0,0,0,0,0,0,0,0,2150,,70682586,0,0,0,0,0,0,0,0,0,0,11916,60930,34871020,16323180,380,69904,0,0,37812596,,,,,,,,,,,575630,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,
neg,63388,0,,0,0,0,0,0,0,2968,550642,2334298,920014,58844,166,2060390,0,0,0,0,0,3584938,3279390,498770,218044,0,0,0,0,0,0,0,0,0,0,0,5196,1366382,2468064,27290,0,8080,7552,6664,9022,1559452,2231804,44358,0,0,0,1326968,664436,243616,178416,157200,160128,189752,533644,411808,964,4084652,0,278,182,368,2060390,41114,203526,292336,149360,115520,181020,43920,63388.59,4084652,4084652,4030846,22936,1313366,39056,446120,3866932,1209600,0,,,,3176629.44,0,682372.8,,,0,0,0,51154,898460,2035754,790000,76272,14288,1004,,0,4084652,5594,866,3214,400480,280680,1098600,2057078,20394,26,0,,,,,,,,,,3576,190,0,0,0,0,0,0,0,0,21682,50858,8550,0,0,151538,27102,2662600,1547710,0,0,0,0,7156570,,,728570,680154,328076,143982,264816,236004,189920,174528,827320,293562,0,0
pos,329814,,,0,0,0,0,0,0,178794,8204322,25315982,15695420,2165686,38074,20064954,821574,0,,0,0,32275078,20649462,23140360,10444838,,0,17424,0,0,0,0,0,0,0,0,5110,7812248,43736316,44604,0,66328,23174,38720,1686028,35360032,14422672,1280,30,14,0,22469848,10093496,3815202,2904124,2501096,2450734,3019672,3697992,636808,9306,55421772,,,7238,4670,20064954,1092564,7261304,15792312,401240,707760,533860,339620,329814.15,55421772,55421772,54584842,264307,,,884980,51598278,1209600,0,,,,35470003.2,446.4,16056013.44,,,0,0,3752,1398366,14748540,23576074,10774220,1009324,86156,1846,,,55421772,50978,11310,4264970,11202112,13000658,22077892,977664,12694,0,0,,,,,,,,,,70258,,,,,,,,,,829446,,,,,,,,,,,,,,,,16316350,25353486,6643052,981430,1503044,635068,119646,37172,9030,0,,
neg,40902,2130706432,1178,0,0,0,0,0,0,3094,141372,1527124,687956,65378,5044,1297946,0,0,0,0,0,2178836,1850132,500058,294526,0,0,0,0,1442,208,0,0,0,0,0,85034,772152,1231930,340852,0,2064,1968,5236,10886,200200,2209116,496,2,0,0,640234,370718,146514,126522,109058,129030,717942,189950,0,0,2679150,1454,5248,566,6,1297946,36986,293984,205514,241840,219280,,35860,40902.0,2679150,2679150,2681336,26074,1838,23996,256400,2429968,1209600,81634,4,42,0,2081306.88,0.0,347517.12,22,462,0,0,0,54116,273182,1313794,763864,21094,3314,604,3024,3086,2679150,2458,326,101678,193522,74530,1318670,723566,14948,270,0,2040,608,1702994,489558,204,39662,0,24,2098416,1738,322,0,0,0,0,0,0,0,0,24576,18188,7472,0,0,60834,11024,1699600,3660528,0,0,0,0,10902050,725.66,648,360942,380654,277410,131788,245422,183898,153428,120840,457186,118400,0,0
neg,31094,,,0,0,0,0,0,0,462,238748,2000456,156272,5556,0,990896,0,0,,0,0,2032202,1722546,571920,267290,0,0,0,0,0,0,0,0,0,0,0,43890,975798,984570,397236,0,4318,2144,4132,5698,1049940,1335228,28,6,0,0,806066,558290,198478,137026,107986,107504,143404,218334,124228,178,2604376,52,64,548,224,990896,33550,330568,239294,279040,245500,0,43440,31094.66,2604376,2604376,,17222,1934898,,180840,,1209600,0,,,,,,,,,0,0,0,14106,954272,1309488,106650,13872,3078,28,,0,2604376,3186,414,215808,157910,128722,1737088,154832,3534,0,0,,,,,,,,,,1384,106,,,,,,,,,18820,27862,5954,0,0,77926,12190,1136480,6517416,0,0,0,0,,,,391960,590804,367192,200938,332044,241850,163794,65726,46606,580,0,0
neg,93816,,,,,0,0,0,2420,930112,3350050,1273488,127440,2258,0,,,,,,,,3866580,,574916,,,,,,,0,0,0,0,0,0,0,530190,5155578,0,4094,222,518,1212,16810,5662908,4,0,0,0,1306440,2338368,1507076,262988,115954,59856,38616,37410,17428,1632,,,,,,,,373858,1022964,,,,,93816.09,,,,27054,,,,,,,,,,4782486.72,0,899809.92,,,0,14,297416,2779796,2083154,478244,42806,4244,94,0,,,,6082,1282,755502,208230,612020,4092316,10336,0,0,0,442,6048,4330346,1343434,0,10248,0,0,4393800,,,,,,,,,,,,,,,,,,,,,,,,,,,938074,835594,347832,156722,242588,423952,584680,2147754,8572,0,,
neg,6,8,0,0,0,0,0,0,0,2,902,2380,0,0,0,1652,0,346,0,0,0,10990,8984,3272,78,0,0,0,0,6,4,0,0,0,0,0,0,0,0,3284,0,1024,18,16,26,24,140,2036,0,0,0,2258,122,42,236,48,32,254,192,46,54,14284,0,2,0,0,1652,96,2414,850,,,,3160,5.22,14284,14284,15316,19,0,1346,14140,3294,1209600,86,0,2,0,600.96,22.08,1685.76,4,14,0,0,0,26,2324,564,370,0,0,0,0,4,14284,1018,6,4,8,570,702,780,188,8,0,2,12,126,54,0,0,0,0,666,14,80,0,0,0,26,0,0,0,0,122,0,0,168,60,6,4,1660,166,0,8,0,0,0,62.14,22,2762,374,40,10,20,12,28,38,0,0,0,0
neg,31336,0,,0,0,0,0,0,0,176034,1344366,543456,11094,0,0,1042112,0,0,0,2434,3982,1883116,1679824,294058,151984,0,0,0,0,0,0,0,0,0,0,0,69874,1203134,484370,317572,0,3738,492,816,19098,1786452,264354,0,0,0,0,459144,542374,167874,136896,140046,147840,174142,225844,77270,3520,2180284,20,52,416,228,1042112,28118,165556,127650,173320,1310700,1310700,115940,31336.02,2180284,2180284,,13491,480404,93650,963700,,1209600,0,,,,1893148.8,0.0,177464.64,,,0,0,20490,826598,975332,221162,25272,4964,1116,16,,0,2180284,3692,458,93078,104794,808424,1016614,46906,984,0,0,,,,,,,,,,1408,128,0,0,0,0,0,0,0,0,16730,43836,7318,0,0,82520,11870,3160500,802032,0,0,0,0,2589230,,,190412,420184,369458,191342,369194,276458,135814,63904,57878,306,0,0
